"sup_cod_id","wk_type","pdn_date","pdn_unit_price","pdn_quantity","pdn_amount_paid","pdn_total_amount","pdn_num_week","pdn_year","pdn_month","pdn_day"
SUP0090081,Productor,"2021-12-13",0.4,"0.1",0,0.04000000000000001,50,2021,12,13
SUP0100080,Productor,"2021-12-13",0.4,"0.1",0,0.04000000000000001,50,2021,12,13
SUP0020009,Productor,"2021-12-14",0.44,"119",0,52.36,50,2021,12,14
SUP0040040,Transporte,"2021-12-14",0.04,"186",0,7.44,50,2021,12,14
SUP0070043,Productor,"2021-12-14",0.4,"40",0,16.0,50,2021,12,14
SUP0080045,Productor,"2021-12-14",0.4,"35",0,14.0,50,2021,12,14
SUP0140044,Productor,"2021-12-14",0.46,"66",0,30.360000000000003,50,2021,12,14
SUP0090081,Productor,"2021-12-14",0.4,"41",0,16.400000000000002,50,2021,12,14
SUP0100080,Productor,"2021-12-14",0.4,"34",0,13.600000000000001,50,2021,12,14
SUP0110083,Productor,"2021-12-14",0.6,"368",0,220.79999999999998,50,2021,12,14
SUP0170068,Productor,"2021-12-14",0.56,"300",0,168.00000000000003,50,2021,12,14
SUP0170068,Productor,"2021-12-14",0.04,"300",0,12.0,50,2021,12,14
SUP0020009,Productor,"2021-12-15",0.44,"117",0,51.48,50,2021,12,15
SUP0040040,Transporte,"2021-12-15",0.04,"255",0,10.200000000000001,50,2021,12,15
SUP0070043,Productor,"2021-12-15",0.4,"40",0,16.0,50,2021,12,15
SUP0080045,Productor,"2021-12-15",0.4,"38",0,15.200000000000001,50,2021,12,15
SUP0140044,Productor,"2021-12-15",0.46,"64",0,29.44,50,2021,12,15
SUP0090081,Productor,"2021-12-15",0.4,"44",0,17.6,50,2021,12,15
SUP0100080,Productor,"2021-12-15",0.4,"34",0,13.600000000000001,50,2021,12,15
SUP0110083,Productor,"2021-12-15",0.6,"369",0,221.4,50,2021,12,15
SUP0120053,Productor,"2021-12-15",0.58,"126",0,73.08,50,2021,12,15
SUP0170068,Productor,"2021-12-15",0.56,"310",0,173.60000000000002,50,2021,12,15
SUP0170068,Productor,"2021-12-15",0.04,"310",0,12.4,50,2021,12,15
SUP0020009,Productor,"2021-12-16",0.44,"109",0,47.96,50,2021,12,16
SUP0040040,Transporte,"2021-12-16",0.04,"167",0,6.68,50,2021,12,16
SUP0070043,Productor,"2021-12-16",0.4,"40",0,16.0,50,2021,12,16
SUP0080045,Productor,"2021-12-16",0.4,"40",0,16.0,50,2021,12,16
SUP0140044,Productor,"2021-12-16",0.46,"74",0,34.04,50,2021,12,16
SUP0090081,Productor,"2021-12-16",0.4,"46",0,18.400000000000002,50,2021,12,16
SUP0100080,Productor,"2021-12-16",0.4,"34",0,13.600000000000001,50,2021,12,16
SUP0110083,Productor,"2021-12-16",0.6,"380",0,228.0,50,2021,12,16
SUP0120053,Productor,"2021-12-16",0.58,"131",0,75.97999999999999,50,2021,12,16
SUP0170068,Productor,"2021-12-16",0.56,"297",0,166.32000000000002,50,2021,12,16
SUP0170068,Productor,"2021-12-16",0.04,"297",0,11.88,50,2021,12,16
SUP0020009,Productor,"2021-12-17",0.44,"111",0,48.84,50,2021,12,17
SUP0040040,Transporte,"2021-12-17",0.04,"180",0,7.2,50,2021,12,17
SUP0070043,Productor,"2021-12-17",0.4,"40",0,16.0,50,2021,12,17
SUP0080045,Productor,"2021-12-17",0.4,"35",0,14.0,50,2021,12,17
SUP0140044,Productor,"2021-12-17",0.46,"73",0,33.58,50,2021,12,17
SUP0090081,Productor,"2021-12-17",0.4,"54",0,21.6,50,2021,12,17
SUP0100080,Productor,"2021-12-17",0.4,"35",0,14.0,50,2021,12,17
SUP0110083,Productor,"2021-12-17",0.6,"349",0,209.4,50,2021,12,17
SUP0120053,Productor,"2021-12-17",0.58,"143",0,82.94,50,2021,12,17
SUP0170068,Productor,"2021-12-17",0.56,"301",0,168.56,50,2021,12,17
SUP0170068,Productor,"2021-12-17",0.04,"301",0,12.040000000000001,50,2021,12,17
SUP0020009,Productor,"2021-12-18",0.44,"119",0,52.36,50,2021,12,18
SUP0040040,Transporte,"2021-12-18",0.04,"322",0,12.88,50,2021,12,18
SUP0070043,Productor,"2021-12-18",0.4,"40",0,16.0,50,2021,12,18
SUP0080045,Productor,"2021-12-18",0.4,"40",0,16.0,50,2021,12,18
SUP0140044,Productor,"2021-12-18",0.46,"66",0,30.360000000000003,50,2021,12,18
SUP0090081,Productor,"2021-12-18",0.4,"54",0,21.6,50,2021,12,18
SUP0100080,Productor,"2021-12-18",0.4,"35",0,14.0,50,2021,12,18
SUP0110083,Productor,"2021-12-18",0.6,"370",0,222.0,50,2021,12,18
SUP0120053,Productor,"2021-12-18",0.58,"153",0,88.74,50,2021,12,18
SUP0170068,Productor,"2021-12-18",0.56,"284",0,159.04000000000002,50,2021,12,18
SUP0170068,Productor,"2021-12-18",0.04,"284",0,11.36,50,2021,12,18
SUP0020009,Productor,"2021-12-19",0.44,"120",0,52.8,50,2021,12,19
SUP0040040,Transporte,"2021-12-19",0.04,"188",0,7.5200000000000005,50,2021,12,19
SUP0070043,Productor,"2021-12-19",0.4,"40",0,16.0,50,2021,12,19
SUP0080045,Productor,"2021-12-19",0.4,"40",0,16.0,50,2021,12,19
SUP0140044,Productor,"2021-12-19",0.46,"80",0,36.800000000000004,50,2021,12,19
SUP0090081,Productor,"2021-12-19",0.4,"53",0,21.200000000000003,50,2021,12,19
SUP0100080,Productor,"2021-12-19",0.4,"31",0,12.4,50,2021,12,19
SUP0110083,Productor,"2021-12-19",0.6,"368",0,220.79999999999998,50,2021,12,19
SUP0120053,Productor,"2021-12-19",0.58,"152",0,88.16,50,2021,12,19
SUP0170068,Productor,"2021-12-19",0.56,"288",0,161.28000000000003,50,2021,12,19
SUP0170068,Productor,"2021-12-19",0.04,"288",0,11.52,50,2021,12,19
SUP0020009,Productor,"2021-12-06",0.44,"0.06",0,0.0264,49,2021,12,6
SUP0070043,Productor,"2021-12-06",0.4,"0.1",0,0.04000000000000001,49,2021,12,6
SUP0080045,Productor,"2021-12-06",0.4,"0.1",0,0.04000000000000001,49,2021,12,6
SUP0140044,Productor,"2021-12-06",0.46,"0.04",0,0.0184,49,2021,12,6
SUP0090081,Productor,"2021-12-06",0.4,"0.1",0,0.04000000000000001,49,2021,12,6
SUP0100080,Productor,"2021-12-06",0.4,"0.1",0,0.04000000000000001,49,2021,12,6
SUP0020009,Productor,"2021-12-07",0.44,"120",0,52.8,49,2021,12,7
SUP0040040,Transporte,"2021-12-07",0.04,"185",0,7.4,49,2021,12,7
SUP0070043,Productor,"2021-12-07",0.4,"40",0,16.0,49,2021,12,7
SUP0080045,Productor,"2021-12-07",0.4,"40",0,16.0,49,2021,12,7
SUP0140044,Productor,"2021-12-07",0.46,"64",0,29.44,49,2021,12,7
SUP0090081,Productor,"2021-12-07",0.4,"40",0,16.0,49,2021,12,7
SUP0100080,Productor,"2021-12-07",0.4,"22",0,8.8,49,2021,12,7
SUP0110083,Productor,"2021-12-07",0.6,"353",0,211.79999999999998,49,2021,12,7
SUP0170068,Productor,"2021-12-07",0.56,"308",0,172.48000000000002,49,2021,12,7
SUP0170068,Productor,"2021-12-07",0.04,"308",0,12.32,49,2021,12,7
SUP0020009,Productor,"2021-12-08",0.44,"130",0,57.2,49,2021,12,8
SUP0040040,Transporte,"2021-12-08",0.04,"314",0,12.56,49,2021,12,8
SUP0070043,Productor,"2021-12-08",0.4,"40",0,16.0,49,2021,12,8
SUP0080045,Productor,"2021-12-08",0.4,"36",0,14.4,49,2021,12,8
SUP0140044,Productor,"2021-12-08",0.46,"58",0,26.68,49,2021,12,8
SUP0090081,Productor,"2021-12-08",0.4,"44",0,17.6,49,2021,12,8
SUP0110083,Productor,"2021-12-08",0.6,"362",0,217.2,49,2021,12,8
SUP0170068,Productor,"2021-12-08",0.56,"304",0,170.24,49,2021,12,8
SUP0170068,Productor,"2021-12-08",0.04,"304",0,12.16,49,2021,12,8
SUP0020009,Productor,"2021-12-09",0.44,"120",0,52.8,49,2021,12,9
SUP0040040,Transporte,"2021-12-09",0.04,"215",0,8.6,49,2021,12,9
SUP0070043,Productor,"2021-12-09",0.4,"40",0,16.0,49,2021,12,9
SUP0080045,Productor,"2021-12-09",0.4,"40",0,16.0,49,2021,12,9
SUP0140044,Productor,"2021-12-09",0.46,"61",0,28.060000000000002,49,2021,12,9
SUP0090081,Productor,"2021-12-09",0.4,"41",0,16.400000000000002,49,2021,12,9
SUP0100080,Productor,"2021-12-09",0.4,"38",0,15.200000000000001,49,2021,12,9
SUP0110083,Productor,"2021-12-09",0.6,"342",0,205.2,49,2021,12,9
SUP0170068,Productor,"2021-12-09",0.56,"304",0,170.24,49,2021,12,9
SUP0170068,Productor,"2021-12-09",0.04,"304",0,12.16,49,2021,12,9
SUP0020009,Productor,"2021-12-10",0.44,"118",0,51.92,49,2021,12,10
SUP0040040,Transporte,"2021-12-10",0.04,"285",0,11.4,49,2021,12,10
SUP0070043,Productor,"2021-12-10",0.4,"40",0,16.0,49,2021,12,10
SUP0080045,Productor,"2021-12-10",0.4,"33",0,13.200000000000001,49,2021,12,10
SUP0140044,Productor,"2021-12-10",0.46,"71",0,32.660000000000004,49,2021,12,10
SUP0090081,Productor,"2021-12-10",0.4,"47",0,18.8,49,2021,12,10
SUP0100080,Productor,"2021-12-10",0.4,"32",0,12.8,49,2021,12,10
SUP0110083,Productor,"2021-12-10",0.6,"337",0,202.2,49,2021,12,10
SUP0170068,Productor,"2021-12-10",0.56,"298",0,166.88000000000002,49,2021,12,10
SUP0170068,Productor,"2021-12-10",0.04,"298",0,11.92,49,2021,12,10
SUP0020009,Productor,"2021-12-11",0.44,"120",0,52.8,49,2021,12,11
SUP0040040,Transporte,"2021-12-11",0.04,"185",0,7.4,49,2021,12,11
SUP0070043,Productor,"2021-12-11",0.4,"40",0,16.0,49,2021,12,11
SUP0080045,Productor,"2021-12-11",0.4,"39",0,15.600000000000001,49,2021,12,11
SUP0140044,Productor,"2021-12-11",0.46,"70",0,32.2,49,2021,12,11
SUP0090081,Productor,"2021-12-11",0.4,"44",0,17.6,49,2021,12,11
SUP0100080,Productor,"2021-12-11",0.4,"33",0,13.200000000000001,49,2021,12,11
SUP0110083,Productor,"2021-12-11",0.6,"366",0,219.6,49,2021,12,11
SUP0170068,Productor,"2021-12-11",0.56,"295",0,165.20000000000002,49,2021,12,11
SUP0170068,Productor,"2021-12-11",0.04,"295",0,11.8,49,2021,12,11
SUP0020009,Productor,"2021-12-12",0.44,"116",0,51.04,49,2021,12,12
SUP0040040,Transporte,"2021-12-12",0.04,"179",0,7.16,49,2021,12,12
SUP0070043,Productor,"2021-12-12",0.4,"40",0,16.0,49,2021,12,12
SUP0080045,Productor,"2021-12-12",0.4,"40",0,16.0,49,2021,12,12
SUP0140044,Productor,"2021-12-12",0.46,"75",0,34.5,49,2021,12,12
SUP0090081,Productor,"2021-12-12",0.4,"44",0,17.6,49,2021,12,12
SUP0100080,Productor,"2021-12-12",0.4,"34",0,13.600000000000001,49,2021,12,12
SUP0110083,Productor,"2021-12-12",0.6,"362",0,217.2,49,2021,12,12
SUP0170068,Productor,"2021-12-12",0.56,"299",0,167.44000000000003,49,2021,12,12
SUP0170068,Productor,"2021-12-12",0.04,"299",0,11.96,49,2021,12,12
SUP0020009,Productor,"2021-12-01",0.44,"0.06",0,0.0264,48,2021,12,1
SUP0070043,Productor,"2021-12-01",0.4,"0.1",0,0.04000000000000001,48,2021,12,1
SUP0080045,Productor,"2021-12-01",0.4,"0.1",0,0.04000000000000001,48,2021,12,1
SUP0140044,Productor,"2021-12-01",0.46,"0.04",0,0.0184,48,2021,12,1
SUP0090081,Productor,"2021-12-01",0.4,"0.1",0,0.04000000000000001,48,2021,12,1
SUP0100080,Productor,"2021-12-01",0.4,"0.1",0,0.04000000000000001,48,2021,12,1
SUP0020009,Productor,"2021-12-02",0.44,"141",0,62.04,48,2021,12,2
SUP0070043,Productor,"2021-12-02",0.4,"40",0,16.0,48,2021,12,2
SUP0080045,Productor,"2021-12-02",0.4,"34",0,13.600000000000001,48,2021,12,2
SUP0140044,Productor,"2021-12-02",0.46,"62",0,28.52,48,2021,12,2
SUP0090081,Productor,"2021-12-02",0.4,"49",0,19.6,48,2021,12,2
SUP0100080,Productor,"2021-12-02",0.4,"43",0,17.2,48,2021,12,2
SUP0110083,Productor,"2021-12-02",0.6,"360",0,216.0,48,2021,12,2
SUP0170068,Productor,"2021-12-02",0.56,"288",0,161.28000000000003,48,2021,12,2
SUP0170068,Productor,"2021-12-02",0.04,"288",0,11.52,48,2021,12,2
SUP0020009,Productor,"2021-12-03",0.44,"131",0,57.64,48,2021,12,3
SUP0070043,Productor,"2021-12-03",0.4,"40",0,16.0,48,2021,12,3
SUP0080045,Productor,"2021-12-03",0.4,"37",0,14.8,48,2021,12,3
SUP0140044,Productor,"2021-12-03",0.46,"53",0,24.380000000000003,48,2021,12,3
SUP0090081,Productor,"2021-12-03",0.4,"40",0,16.0,48,2021,12,3
SUP0100080,Productor,"2021-12-03",0.4,"43",0,17.2,48,2021,12,3
SUP0110083,Productor,"2021-12-03",0.6,"363",0,217.79999999999998,48,2021,12,3
SUP0170068,Productor,"2021-12-03",0.56,"297",0,166.32000000000002,48,2021,12,3
SUP0170068,Productor,"2021-12-03",0.04,"297",0,11.88,48,2021,12,3
SUP0020009,Productor,"2021-12-04",0.44,"126",0,55.44,48,2021,12,4
SUP0070043,Productor,"2021-12-04",0.4,"40",0,16.0,48,2021,12,4
SUP0080045,Productor,"2021-12-04",0.4,"29",0,11.600000000000001,48,2021,12,4
SUP0140044,Productor,"2021-12-04",0.46,"56",0,25.76,48,2021,12,4
SUP0090081,Productor,"2021-12-04",0.4,"48",0,19.200000000000003,48,2021,12,4
SUP0100080,Productor,"2021-12-04",0.4,"40",0,16.0,48,2021,12,4
SUP0110083,Productor,"2021-12-04",0.6,"345",0,207.0,48,2021,12,4
SUP0170068,Productor,"2021-12-04",0.56,"300",0,168.00000000000003,48,2021,12,4
SUP0170068,Productor,"2021-12-04",0.04,"300",0,12.0,48,2021,12,4
SUP0020009,Productor,"2021-12-05",0.44,"130",0,57.2,48,2021,12,5
SUP0070043,Productor,"2021-12-05",0.4,"40",0,16.0,48,2021,12,5
SUP0080045,Productor,"2021-12-05",0.4,"31",0,12.4,48,2021,12,5
SUP0140044,Productor,"2021-12-05",0.46,"59",0,27.14,48,2021,12,5
SUP0090081,Productor,"2021-12-05",0.4,"40",0,16.0,48,2021,12,5
SUP0100080,Productor,"2021-12-05",0.4,"43",0,17.2,48,2021,12,5
SUP0110083,Productor,"2021-12-05",0.6,"362",0,217.2,48,2021,12,5
SUP0170068,Productor,"2021-12-05",0.56,"302",0,169.12,48,2021,12,5
SUP0170068,Productor,"2021-12-05",0.04,"302",0,12.08,48,2021,12,5
SUP0020009,Productor,"2021-11-29",0.44,"0.06",0,0.0264,48,2021,11,29
SUP0070043,Productor,"2021-11-29",0.4,"0.1",0,0.04000000000000001,48,2021,11,29
SUP0140044,Productor,"2021-11-29",0.46,"0.04",0,0.0184,48,2021,11,29
SUP0020009,Productor,"2021-11-30",0.44,"134",0,58.96,48,2021,11,30
SUP0070043,Productor,"2021-11-30",0.4,"40",0,16.0,48,2021,11,30
SUP0080045,Productor,"2021-11-30",0.4,"31",0,12.4,48,2021,11,30
SUP0140044,Productor,"2021-11-30",0.46,"70",0,32.2,48,2021,11,30
SUP0090081,Productor,"2021-11-30",0.4,"48",0,19.200000000000003,48,2021,11,30
SUP0100080,Productor,"2021-11-30",0.4,"44",0,17.6,48,2021,11,30
SUP0110083,Productor,"2021-11-30",0.6,"317",0,190.2,48,2021,11,30
SUP0170068,Productor,"2021-11-30",0.56,"276",0,154.56,48,2021,11,30
SUP0170068,Productor,"2021-11-30",0.04,"276",0,11.040000000000001,48,2021,11,30
SUP0020009,Productor,"2021-11-22",0.44,"0.06",0,0.0264,47,2021,11,22
SUP0070043,Productor,"2021-11-22",0.4,"0.1",0,0.04000000000000001,47,2021,11,22
SUP0140044,Productor,"2021-11-22",0.46,"0.04",0,0.0184,47,2021,11,22
SUP0020009,Productor,"2021-11-23",0.44,"135",0,59.4,47,2021,11,23
SUP0070043,Productor,"2021-11-23",0.4,"40",0,16.0,47,2021,11,23
SUP0080045,Productor,"2021-11-23",0.4,"40",0,16.0,47,2021,11,23
SUP0140044,Productor,"2021-11-23",0.46,"76",0,34.96,47,2021,11,23
SUP0090081,Productor,"2021-11-23",0.4,"51",0,20.400000000000002,47,2021,11,23
SUP0100080,Productor,"2021-11-23",0.4,"41",0,16.400000000000002,47,2021,11,23
SUP0110083,Productor,"2021-11-23",0.6,"280",0,168.0,47,2021,11,23
SUP0170068,Productor,"2021-11-23",0.56,"278",0,155.68,47,2021,11,23
SUP0170068,Productor,"2021-11-23",0.04,"278",0,11.120000000000001,47,2021,11,23
SUP0020009,Productor,"2021-11-24",0.44,"140",0,61.6,47,2021,11,24
SUP0070043,Productor,"2021-11-24",0.4,"40",0,16.0,47,2021,11,24
SUP0080045,Productor,"2021-11-24",0.4,"37",0,14.8,47,2021,11,24
SUP0140044,Productor,"2021-11-24",0.46,"65",0,29.900000000000002,47,2021,11,24
SUP0090081,Productor,"2021-11-24",0.4,"48",0,19.200000000000003,47,2021,11,24
SUP0100080,Productor,"2021-11-24",0.4,"41",0,16.400000000000002,47,2021,11,24
SUP0110083,Productor,"2021-11-24",0.6,"278",0,166.79999999999998,47,2021,11,24
SUP0170068,Productor,"2021-11-24",0.56,"280",0,156.8,47,2021,11,24
SUP0170068,Productor,"2021-11-24",0.04,"280",0,11.200000000000001,47,2021,11,24
SUP0020009,Productor,"2021-11-25",0.44,"141",0,62.04,47,2021,11,25
SUP0070043,Productor,"2021-11-25",0.4,"40",0,16.0,47,2021,11,25
SUP0080045,Productor,"2021-11-25",0.4,"31",0,12.4,47,2021,11,25
SUP0140044,Productor,"2021-11-25",0.46,"56",0,25.76,47,2021,11,25
SUP0090081,Productor,"2021-11-25",0.4,"40",0,16.0,47,2021,11,25
SUP0100080,Productor,"2021-11-25",0.4,"43",0,17.2,47,2021,11,25
SUP0110083,Productor,"2021-11-25",0.6,"285",0,171.0,47,2021,11,25
SUP0170068,Productor,"2021-11-25",0.56,"292",0,163.52,47,2021,11,25
SUP0170068,Productor,"2021-11-25",0.04,"292",0,11.68,47,2021,11,25
SUP0020009,Productor,"2021-11-26",0.44,"147",0,64.68,47,2021,11,26
